"669,3,2024-01-22,22:05:55,Urpay,Shancayan,12:00:00,13:15:00,13:30:00,14:45:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"670,4,2024-01-22,22:05:55,Urpay,Shancayan,15:00:00,16:15:00,16:30:00,17:45:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"671,1,2024-01-22,22:05:55,Urpay,Shancayan,06:37:30,07:52:30,08:07:30,09:22:30,00:15:00,""En proceso"",8,""luis huaney"",1"
"672,2,2024-01-22,22:05:55,Urpay,Shancayan,09:37:30,10:52:30,11:07:30,12:22:30,00:15:00,""En proceso"",8,""luis huaney"",1"
"673,3,2024-01-22,22:05:55,Urpay,Shancayan,12:37:30,13:52:30,14:07:30,15:22:30,00:15:00,""En proceso"",8,""luis huaney"",1"
"674,1,2024-01-22,22:05:55,Urpay,Shancayan,07:15:00,08:30:00,08:45:00,10:00:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"675,2,2024-01-22,22:05:55,Urpay,Shancayan,10:15:00,11:30:00,11:45:00,13:00:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"676,3,2024-01-22,22:05:55,Urpay,Shancayan,13:15:00,14:30:00,14:45:00,16:00:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"677,1,2024-01-22,22:05:55,Urpay,Shancayan,07:52:30,09:07:30,09:22:30,10:37:30,00:15:00,""En proceso"",12,""luis huaney"",1"
"678,2,2024-01-22,22:05:55,Urpay,Shancayan,10:52:30,12:07:30,12:22:30,13:37:30,00:15:00,""En proceso"",12,""luis huaney"",1"
"679,3,2024-01-22,22:05:55,Urpay,Shancayan,13:52:30,15:07:30,15:22:30,16:37:30,00:15:00,""En proceso"",12,""luis huaney"",1"
"680,1,2024-01-23,23:02:37,Urpay,Marian,05:25:00,06:40:00,07:05:00,08:20:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"681,2,2024-01-23,23:02:37,Urpay,Marian,08:45:00,10:00:00,10:25:00,11:40:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"682,3,2024-01-23,23:02:37,Urpay,Marian,12:05:00,13:20:00,13:45:00,15:00:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"683,1,2024-01-23,23:02:37,Urpay,Marian,06:02:30,07:17:30,07:42:30,08:57:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"684,2,2024-01-23,23:02:37,Urpay,Marian,09:22:30,10:37:30,11:02:30,12:17:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"685,3,2024-01-23,23:02:37,Urpay,Marian,12:42:30,13:57:30,14:22:30,15:37:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"686,1,2024-01-23,23:02:37,Urpay,Marian,06:40:00,07:55:00,08:20:00,09:35:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"687,2,2024-01-23,23:02:37,Urpay,Marian,10:00:00,11:15:00,11:40:00,12:55:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"688,3,2024-01-23,23:02:37,Urpay,Marian,13:20:00,14:35:00,15:00:00,16:15:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"689,1,2024-01-23,23:02:37,Urpay,Marian,07:17:30,08:32:30,08:57:30,10:12:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"690,2,2024-01-23,23:02:37,Urpay,Marian,10:37:30,11:52:30,12:17:30,13:32:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"691,3,2024-01-23,23:02:37,Urpay,Marian,13:57:30,15:12:30,15:37:30,16:52:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"692,1,2024-01-26,22:21:42,Urpay,Marian,05:10:00,06:25:00,06:50:00,08:05:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"693,2,2024-01-26,22:21:42,Urpay,Marian,08:30:00,09:45:00,10:10:00,11:25:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"694,3,2024-01-26,22:21:42,Urpay,Marian,11:50:00,13:05:00,13:30:00,14:45:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"695,4,2024-01-26,22:21:42,Urpay,Marian,15:10:00,16:25:00,16:50:00,18:05:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"696,1,2024-01-26,22:21:42,Urpay,Marian,05:47:30,07:02:30,07:27:30,08:42:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"697,2,2024-01-26,22:21:42,Urpay,Marian,09:07:30,10:22:30,10:47:30,12:02:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"698,3,2024-01-26,22:21:42,Urpay,Marian,12:27:30,13:42:30,14:07:30,15:22:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"699,4,2024-01-26,22:21:42,Urpay,Marian,15:47:30,17:02:30,17:27:30,18:42:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"700,1,2024-01-26,22:21:42,Urpay,Marian,06:25:00,07:40:00,08:05:00,09:20:00,00:25:00,""En proceso"",9,""luis huaney"",1"
